position,,,,,,,Mic_07,Mic_08,Mic_09,Mic_10,Mic_11,Mic_12,Mic_13,Mic_14,Mic_15,Mic_16,Mic_17,Mic_18,Mic_19,Mic_20,Mic_21,Mic_22,Mic_23,Mic_24,Mic_25,Mic_26,Mic_27,Mic_28,Mic_29,Mic_30,Mic_31,Mic_32,Mic_33,Mic_34,Mic_35,Mic_36,Mic_37,Mic_38,Mic_39,Mic_40,Mic_41,Mic_42,Mic_43,Mic_44,Mic_45,Mic_46,Mic_47,Mic_48
400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.073547,-1.073285,-1.411275,-1.4107,-0.644213,-0.641517,-0.425362,-0.42537,-1.303245,-1.302432,-1.393769,-1.389972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.892751,-0.892328,-1.479658,-1.478902,-0.744479,-0.741752,-0.331877,-0.331712,-1.268112,-1.268179,-1.508544,-1.504491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.751771,-0.751285,-1.533264,-1.532263,-0.817475,-0.814874,-0.268032,-0.267769,-1.247258,-1.248013,-1.5789,-1.574492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.563751,-0.563296,-1.603431,-1.602077,-0.909936,-0.907162,-0.194414,-0.194051,-1.224798,-1.226512,-1.653229,-1.648891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.383659,-0.383304,-1.667627,-1.665842,-0.994378,-0.99148,-0.136571,-0.136069,-1.206389,-1.208941,-1.707282,-1.702901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.220023,-0.219896,-1.720289,-1.71813,-1.068232,-1.065207,-0.098022,-0.09735,-1.189656,-1.192947,-1.743111,-1.73878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113518,-0.113416,-1.749206,-1.746756,-1.115001,-1.111892,-0.083405,-0.082627,-1.176636,-1.180215,-1.759262,-1.755061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.769306,-1.766542,-1.16333,-1.160075,-0.084917,-0.083892,-1.157827,-1.161515,-1.770196,-1.766189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.75523,-1.752266,-1.18074,-1.177488,-0.089641,-0.088551,-1.106547,-1.110189,-1.747056,-1.743484,-0.117126,-0.117067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.727303,-1.72454,-1.196686,-1.193649,-0.117984,-0.116814,-1.03926,-1.042376,-1.704098,-1.700921,-0.267009,-0.266773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.696304,-1.693442,-1.209248,-1.206235,-0.152755,-0.151407,-0.97982,-0.982442,-1.662028,-1.659224,-0.395353,-0.395072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.638247,-1.635651,-1.227671,-1.224749,-0.214646,-0.213451,-0.891675,-0.893467,-1.596964,-1.594726,-0.580318,-0.579836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.560166,-1.557702,-1.250172,-1.247392,-0.29152,-0.290511,-0.796117,-0.796824,-1.526325,-1.52462,-0.772265,-0.771819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.46038,-1.458287,-1.27937,-1.276873,-0.379781,-0.378719,-0.695765,-0.69551,-1.455433,-1.454418,-0.962406,-0.961714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.370699,-1.368841,-1.307199,-1.304806,-0.450902,-0.45014,-0.61929,-0.618232,-1.405293,-1.404654,-1.098035,-1.097231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.230243,-1.228718,-1.354232,-1.352101,-0.549807,-0.549137,-0.517834,-0.515808,-1.34627,-1.346472,-1.262095,-1.261193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.066814,-1.065551,-1.413915,-1.411921,-0.649741,-0.649255,-0.419883,-0.416825,-1.30032,-1.301134,-1.400585,-1.399582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.887304,-0.886382,-1.482173,-1.480175,-0.748135,-0.74792,-0.328766,-0.324844,-1.265756,-1.267169,-1.513262,-1.512132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.747235,-0.74647,-1.535525,-1.533682,-0.819602,-0.819575,-0.266926,-0.262396,-1.245343,-1.247221,-1.581519,-1.580355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.560459,-0.559881,-1.605885,-1.604078,-0.909786,-0.910059,-0.195712,-0.19051,-1.224092,-1.226431,-1.6533,-1.652045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.381496,-0.381114,-1.670292,-1.668446,-0.991999,-0.992487,-0.140136,-0.134423,-1.206928,-1.20964,-1.70471,-1.703373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.218924,-0.21872,-1.72341,-1.721551,-1.063597,-1.064317,-0.103221,-0.097132,-1.191646,-1.194594,-1.738334,-1.736968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112893,-0.112796,-1.752582,-1.750687,-1.10893,-1.109813,-0.089493,-0.083179,-1.17959,-1.182514,-1.752997,-1.751629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.773371,-1.771382,-1.155836,-1.156772,-0.091451,-0.085075,-1.162125,-1.16506,-1.762703,-1.761291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.760215,-1.75813,-1.172555,-1.173496,-0.095762,-0.089501,-1.112453,-1.115084,-1.73954,-1.738111,-0.115725,-0.116253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.733261,-1.731034,-1.188254,-1.189339,-0.12264,-0.116712,-1.046472,-1.048474,-1.69746,-1.695834,-0.263718,-0.264972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.702968,-1.700631,-1.200919,-1.201807,-0.15609,-0.150248,-0.987864,-0.989541,-1.656313,-1.654818,-0.390607,-0.392356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.645785,-1.643308,-1.21964,-1.220512,-0.216269,-0.210725,-0.900763,-0.901678,-1.592881,-1.591333,-0.573237,-0.575741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.568429,-1.565896,-1.242905,-1.243919,-0.291108,-0.285958,-0.80579,-0.80588,-1.524204,-1.522603,-0.763159,-0.766394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.46942,-1.466771,-1.272692,-1.274072,-0.377633,-0.37242,-0.705568,-0.705371,-1.455261,-1.453472,-0.951854,-0.954948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.37992,-1.377403,-1.301548,-1.30306,-0.44714,-0.44261,-0.629345,-0.627858,-1.40679,-1.405065,-1.085894,-1.090129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.23926,-1.236839,-1.349305,-1.351363,-0.544903,-0.540657,-0.527748,-0.525408,-1.349637,-1.347865,-1.24886,-1.253383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.07541,-1.07311,-1.409644,-1.412494,-0.644212,-0.640144,-0.428953,-0.425718,-1.305198,-1.303361,-1.387156,-1.391705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.894797,-0.892911,-1.478314,-1.481978,-0.742805,-0.738788,-0.336782,-0.332827,-1.271819,-1.26988,-1.500173,-1.504585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.753818,-0.752155,-1.53199,-1.536389,-0.814706,-0.810704,-0.273849,-0.269439,-1.252124,-1.250172,-1.569179,-1.573403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.565574,-0.56429,-1.602549,-1.60789,-0.905768,-0.901791,-0.201052,-0.196155,-1.231564,-1.2295,-1.642133,-1.645994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.385045,-0.38417,-1.667104,-1.673373,-0.989039,-0.985146,-0.143813,-0.138606,-1.214887,-1.212693,-1.695046,-1.698529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.220987,-0.220531,-1.720348,-1.727373,-1.061949,-1.058028,-0.104901,-0.099469,-1.199703,-1.197544,-1.730271,-1.733399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114011,-0.113751,-1.749703,-1.757138,-1.108349,-1.10438,-0.089842,-0.084313,-1.187754,-1.185569,-1.746244,-1.74921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.770721,-1.778453,-1.156479,-1.152448,-0.089913,-0.08433,-1.170145,-1.167835,-1.757431,-1.760276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.757802,-1.765486,-1.174019,-1.170023,-0.092373,-0.08698,-1.120226,-1.117846,-1.735695,-1.738588,-0.115561,-0.115465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.731352,-1.738531,-1.190625,-1.186145,-0.117923,-0.11309,-1.053714,-1.051423,-1.694722,-1.697571,-0.263009,-0.262977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.701406,-1.708199,-1.203856,-1.199874,-0.150133,-0.145334,-0.995021,-0.992258,-1.654308,-1.657438,-0.390083,-0.389874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.644871,-1.651125,-1.223065,-1.219212,-0.209338,-0.204663,-0.907387,-0.904419,-1.591592,-1.594917,-0.572802,-0.572339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.568104,-1.573581,-1.246625,-1.242963,-0.283688,-0.279354,-0.811819,-0.808596,-1.523153,-1.526699,-0.762782,-0.7623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.469558,-1.474225,-1.276698,-1.273382,-0.369866,-0.365736,-0.711171,-0.707653,-1.454202,-1.457894,-0.951386,-0.950872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.380555,-1.384457,-1.304962,-1.301876,-0.440078,-0.436321,-0.634116,-0.630341,-1.405092,-1.408799,-1.086298,-1.085919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.240311,-1.243508,-1.352055,-1.349536,-0.538741,-0.535325,-0.531715,-0.527627,-1.347014,-1.350706,-1.250315,-1.250186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.076457,-1.078976,-1.41119,-1.40933,-0.63982,-0.636615,-0.432336,-0.427845,-1.301168,-1.304554,-1.389953,-1.39016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.89608,-0.897986,-1.478263,-1.477143,-0.740431,-0.737345,-0.339256,-0.33442,-1.266107,-1.269214,-1.504796,-1.505407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.754955,-0.756457,-1.530635,-1.530173,-0.814018,-0.811113,-0.275921,-0.270909,-1.245031,-1.247834,-1.575098,-1.576166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.566484,-0.567507,-1.599341,-1.599722,-0.907374,-0.90464,-0.202549,-0.197235,-1.222566,-1.224899,-1.64991,-1.6514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.385945,-0.386356,-1.662314,-1.663168,-0.99292,-0.989862,-0.144617,-0.139668,-1.203796,-1.206134,-1.7047,-1.706191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.221457,-0.221747,-1.713971,-1.716015,-1.067479,-1.065031,-0.105361,-0.099833,-1.187594,-1.189092,-1.74109,-1.743376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114234,-0.114453,-1.742496,-1.745076,-1.114892,-1.11238,-0.089981,-0.084418,-1.174945,-1.17617,-1.75795,-1.760146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.762894,-1.76607,-1.163674,-1.161119,-0.08987,-0.084259,-1.15692,-1.157778,-1.769607,-1.771651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.749963,-1.753596,-1.181028,-1.178487,-0.092301,-0.086889,-1.107297,-1.107959,-1.747473,-1.749095,-0.115424,-0.115502,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.724229,-1.728131,-1.19673,-1.1942,-0.117822,-0.112679,-1.0419,-1.042432,-1.70555,-1.706499,-0.263178,-0.263312,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.69505,-1.699121,-1.208937,-1.206373,-0.150328,-0.145358,-0.984195,-0.984551,-1.664165,-1.664543,-0.389789,-0.389961,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.639758,-1.643858,-1.226546,-1.224029,-0.209597,-0.204967,-0.898343,-0.898573,-1.59978,-1.599301,-0.572159,-0.572356,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.564465,-1.56852,-1.248294,-1.246023,-0.283992,-0.279766,-0.804792,-0.804951,-1.529658,-1.528439,-0.761918,-0.762119,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.467333,-1.47125,-1.276624,-1.27461,-0.370052,-0.366274,-0.706381,-0.706358,-1.458943,-1.457122,-0.949959,-0.9501,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.379332,-1.383051,-1.303809,-1.302102,-0.440205,-0.436741,-0.630944,-0.630755,-1.408777,-1.406665,-1.084574,-1.084619,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.240171,-1.243571,-1.34975,-1.348607,-0.538334,-0.535316,-0.53039,-0.529917,-1.349509,-1.34731,-1.247922,-1.247787,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.077153,-1.080125,-1.408475,-1.408016,-0.638717,-0.635967,-0.43263,-0.431654,-1.303051,-1.301086,-1.386829,-1.386395,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.896997,-0.899505,-1.475636,-1.475967,-0.738337,-0.735869,-0.340898,-0.339355,-1.267666,-1.266249,-1.500661,-1.499863,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.756003,-0.75816,-1.52844,-1.529438,-0.811172,-0.808864,-0.278183,-0.276219,-1.246755,-1.245905,-1.570386,-1.569288,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.56744,-0.569124,-1.59812,-1.600044,-0.903435,-0.901264,-0.205236,-0.202706,-1.224829,-1.22469,-1.644304,-1.642833,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.386618,-0.387675,-1.662172,-1.665222,-0.987734,-0.985856,-0.147472,-0.144056,-1.207263,-1.207843,-1.698205,-1.696375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.221886,-0.222426,-1.715552,-1.719226,-1.061607,-1.05969,-0.107685,-0.104277,-1.191766,-1.192852,-1.734087,-1.731863,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114426,-0.114729,-1.745389,-1.749627,-1.108185,-1.106539,-0.091269,-0.087494,-1.180089,-1.181285,-1.750552,-1.748214,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.767728,-1.772614,-1.156396,-1.154932,-0.089589,-0.085622,-1.163619,-1.164576,-1.762068,-1.759599,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.756639,-1.762014,-1.173379,-1.172118,-0.090127,-0.086216,-1.116254,-1.116519,-1.740672,-1.738202,-0.113145,-0.113676,0,0,0,0,0,0,0,0,0,0,0,0
674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7325,-1.738236,-1.188742,-1.187948,-0.113291,-0.109704,-1.053145,-1.052306,-1.699755,-1.697423,-0.257905,-0.259152,0,0,0,0,0,0,0,0,0,0,0,0
677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.704591,-1.710477,-1.20095,-1.200456,-0.143947,-0.140681,-0.997088,-0.995151,-1.659469,-1.657216,-0.382175,-0.383982,0,0,0,0,0,0,0,0,0,0,0,0
681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.650764,-1.656677,-1.218841,-1.218726,-0.200902,-0.198135,-0.913293,-0.909744,-1.596597,-1.594463,-0.561443,-0.564035,0,0,0,0,0,0,0,0,0,0,0,0
685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.576618,-1.582461,-1.241141,-1.241481,-0.273207,-0.271166,-0.821366,-0.816228,-1.528146,-1.526108,-0.748438,-0.75184,0,0,0,0,0,0,0,0,0,0,0,0
689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.480152,-1.485807,-1.270132,-1.270912,-0.357816,-0.356505,-0.723864,-0.717202,-1.459097,-1.457022,-0.934361,-0.938504,0,0,0,0,0,0,0,0,0,0,0,0
692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.392321,-1.397709,-1.297941,-1.299019,-0.427265,-0.426548,-0.648528,-0.640858,-1.41007,-1.407927,-1.068069,-1.072683,0,0,0,0,0,0,0,0,0,0,0,0
696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.25282,-1.257778,-1.344749,-1.346251,-0.525373,-0.525485,-0.547353,-0.538659,-1.352187,-1.349782,-1.231276,-1.236461,0,0,0,0,0,0,0,0,0,0,0,0
700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.08872,-1.093073,-1.404344,-1.406126,-0.626632,-0.627367,-0.447661,-0.438256,-1.30668,-1.303736,-1.371427,-1.376949,0,0,0,0,0,0,0,0,0,0,0,0
704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.907074,-0.910738,-1.472526,-1.474446,-0.727996,-0.729306,-0.353137,-0.343347,-1.272088,-1.268461,-1.487847,-1.493567,0,0,0,0,0,0,0,0,0,0,0,0
707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.764623,-0.767746,-1.525976,-1.528032,-0.802519,-0.804202,-0.288032,-0.27823,-1.251498,-1.247253,-1.559951,-1.565697,0,0,0,0,0,0,0,0,0,0,0,0
711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.574064,-0.576389,-1.596526,-1.59867,-0.897243,-0.899523,-0.211652,-0.202066,-1.229517,-1.224356,-1.637438,-1.643152,0,0,0,0,0,0,0,0,0,0,0,0
715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.390985,-0.392597,-1.661382,-1.663533,-0.984461,-0.986893,-0.150438,-0.141199,-1.211576,-1.205643,-1.694745,-1.700372,0,0,0,0,0,0,0,0,0,0,0,0
719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.224409,-0.22534,-1.715327,-1.717429,-1.060734,-1.063477,-0.107871,-0.099173,-1.195331,-1.188662,-1.733782,-1.739297,0,0,0,0,0,0,0,0,0,0,0,0
722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115774,-0.116239,-1.745462,-1.747418,-1.109132,-1.112095,-0.090353,-0.081958,-1.182834,-1.175699,-1.752083,-1.757507,0,0,0,0,0,0,0,0,0,0,0,0
726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.767956,-1.769709,-1.159062,-1.161941,-0.087842,-0.079984,-1.165082,-1.157355,-1.765182,-1.770525,0,0,0,0,0,0,0,0,0,0,0,0
730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.75638,-1.757877,-1.17665,-1.179529,-0.088843,-0.081566,-1.11583,-1.107874,-1.743879,-1.749132,-0.115071,-0.115061,0,0,0,0,0,0,0,0,0,0
734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.731482,-1.732677,-1.192083,-1.19494,-0.113833,-0.107026,-1.050693,-1.042683,-1.701958,-1.707101,-0.262243,-0.262162,0,0,0,0,0,0,0,0,0,0
737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.702932,-1.703881,-1.204087,-1.206931,-0.146307,-0.139771,-0.993155,-0.984974,-1.660478,-1.665646,-0.38852,-0.388373,0,0,0,0,0,0,0,0,0,0
741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.648221,-1.648763,-1.221273,-1.224057,-0.206176,-0.199795,-0.907409,-0.899525,-1.595802,-1.600637,-0.570352,-0.570135,0,0,0,0,0,0,0,0,0,0
745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.573052,-1.573243,-1.242677,-1.245474,-0.281328,-0.275122,-0.813836,-0.80625,-1.525467,-1.530122,-0.759523,-0.75924,0,0,0,0,0,0,0,0,0,0
749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.475727,-1.475605,-1.270859,-1.273885,-0.368301,-0.362026,-0.715111,-0.707854,-1.455055,-1.459319,-0.947146,-0.946784,0,0,0,0,0,0,0,0,0,0
